name,subtypes,phone,website,address,street,city,county,state,postal_code,latitude,longitude,rating,reviews,reviews_link,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photo,street_view,logo,business_status,working_hours,range,prices,booking_appointment_link,menu_link,about,description,verified,location_link,location_reviews_link,place_id,cid,reviews_id,slug,comunidad_autonoma,email,destacado,activo,prestaciones,descripcion,servicios,facilidades,accesibilidad
Cresma Alicante Tanatorio Crematorio de Mascotas,"Cementerio de mascotas, Funeraria, Planta incineradora, Serveis funeraris per a animals de companyia",+34 963 31 30 27,https://cresma.es/,"Calle Artes Graficas nº3 – nave 2, San Vicente del Raspeig Pol. Inds. de Canastell, 03690 Alicante","Calle Artes Graficas nº3 – nave 2, San Vicente del Raspeig Pol. Inds. de Canastell",Alicante,,Alicante,3690,38.4031444,-0.545032,5,421,https://search.google.com/local/reviews?placeid=ChIJaf63vU4ZYg0R_eZiPewfM3k&q=*&authuser=0&hl=es&gl=ES,"{""1"": 0, ""2"": 0, ""3"": 1, ""4"": 7, ""5"": 413}",0,0,1,7,413,https://lh3.googleusercontent.com/p/AF1QipNX972VkT1sMBxHNggY0kk39d-LFa-i65S2Ab6w=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipNX972VkT1sMBxHNggY0kk39d-LFa-i65S2Ab6w=w1600-h1000-k-no,https://lh6.googleusercontent.com/-13K8tkx5Qbo/AAAAAAAAAAI/AAAAAAAAAAA/r2GPiVqb0cE/s44-p-k-no-ns-nd/photo.jpg,OPERATIONAL,,,,,,"{""Accesibilidad"": {""Acceso para sillas de ruedas"": true, ""Aparcamiento adaptado para sillas de ruedas"": true}, ""Servicios"": {""Aseos unisex"": true}}",,1,"https://www.google.com/maps/place/Cresma+Alicante+Tanatorio+Crematorio+de+Mascotas/@38.403144399999995,-0.545032,14z/data=!4m8!1m2!2m1!1sCresma+Alicante+Tanatorio+Crematorio+de+Mascotas!3m4!1s0xd62194ebdb7fe69:0x79331fec3d62e6fd!8m2!3d38.403144399999995!4d-0.545032","https://www.google.com/maps/place/Cresma+Alicante+Tanatorio+Crematorio+de+Mascotas/@38.403144399999995,-0.545032,13.99z/data=!4m16!1m7!3m6!1s0xd62194ebdb7fe69:0x79331fec3d62e6fd!2sCresma+Alicante+Tanatorio+Crematorio+de+Mascotas!8m2!3d38.403144399999995!4d-0.545032!16s%2Fg%2F11ckvg1dmb!3m7!1s0xd62194ebdb7fe69:0x79331fec3d62e6fd!8m2!3d38.403144399999995!4d-0.545032!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJaf63vU4ZYg0R_eZiPewfM3k,"8,73E+18","8,73E+18",cresma-alicante-tanatorio-crematorio-de-mascotas,Comunidad Valenciana,,0,1,"Accesibilidad: Acceso para sillas de ruedas: Sí, Aparcamiento adaptado para sillas de ruedas: Sí, Servicios: Aseos unisex: Sí",,,,
Funeraria Huella Amiga - Incinerar Mascota en Illescas,,+34 825 76 53 13,https://huellaamiga.net/toledo/incinerar-mascota-illescas/,"C. Alameda, 28, 45200 Illescas, Toledo","C. Alameda, 28",Illescas,,Toledo,45200,40.121157,-3.8456899,,,,,,,,,,https://lh3.googleusercontent.com/p/AF1QipP-b003oTfqMaP-RoC__QUO1zRa-QSpBYToZLXb=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipP-b003oTfqMaP-RoC__QUO1zRa-QSpBYToZLXb=w1600-h1000-k-no,https://lh4.googleusercontent.com/-TaF7svNjxAU/AAAAAAAAAAI/AAAAAAAAAAA/Nf4s2Eyukmk/s44-p-k-no-ns-nd/photo.jpg,OPERATIONAL,"{""lunes"": ""Abierto 24 horas"", ""martes"": ""Abierto 24 horas"", ""miércoles"": ""Abierto 24 horas"", ""jueves"": ""Abierto 24 horas"", ""viernes"": ""Abierto 24 horas"", ""sábado"": ""Abierto 24 horas"", ""domingo"": ""Abierto 24 horas""}",,,,,"{""Clientela"": {""Amigable con la comunidad LGTBI+"": true, ""Espacio seguro para personas transgénero"": true}, ""Other"": {""Amigable con la comunidad LGTBI+"": true}}",,1,"https://www.google.com/maps/place/Funeraria+Huella+Amiga+-+Incinerar+Mascota+en+Illescas/@40.121157,-3.8456899,14z/data=!4m8!1m2!2m1!1sFuneraria+Huella+Amiga+-+Incinerar+Mascota+en+Illescas!3m4!1s0xd41f170072c437b:0xf4fc3b78e8097796!8m2!3d40.121157!4d-3.8456899","https://www.google.com/maps/place/Funeraria+Huella+Amiga+-+Incinerar+Mascota+en+Illescas/@40.121157,-3.8456899,13.99z/data=!4m16!1m7!3m6!1s0xd41f170072c437b:0xf4fc3b78e8097796!2sFuneraria+Huella+Amiga+-+Incinerar+Mascota+en+Illescas!8m2!3d40.121157!4d-3.8456899!16s%2Fg%2F11ckvg1dmb!3m7!1s0xd41f170072c437b:0xf4fc3b78e8097796!8m2!3d40.121157!4d-3.8456899!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJe0MsB3DxQQ0RlncJ6Hg7_PQ,"1,77E+19",,funeraria-huella-amiga--incinerar-mascota-en-illescas,Castilla-La Mancha,,0,1,"Clientela: Amigable con la comunidad LGTBI+: Sí, Espacio seguro para personas transgénero: Sí, Other: Amigable con la comunidad LGTBI+: Sí",,,,
Cementerio Jardín de Alcalá de Henares,"Cementerio, Funeraria",+34 918 77 03 93,https://www.enalta.es/centros/madrid/cementerio-jardin-de-alcala-de-henares,"Carretera de Pastrana, km 3, 28803 Alcalá de Henares, Madrid","Carretera de Pastrana, km 3",Alcalá de Henares,,Madrid,28803,40.4624211,-3.3631136,3.2,167,https://search.google.com/local/reviews?placeid=ChIJ26JAVRBJQg0RMz9pOOalL54&q=*&authuser=0&hl=es&gl=ES,"{""1"": 50, ""2"": 16, ""3"": 17, ""4"": 21, ""5"": 63}",50,16,17,21,63,https://lh3.googleusercontent.com/p/AF1QipPda1mo5W8GJd-pTvOwABQ_t34ckXR7n4aR0kPa=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipPda1mo5W8GJd-pTvOwABQ_t34ckXR7n4aR0kPa=w1600-h1000-k-no,https://lh5.googleusercontent.com/-SQqexpP0kPo/AAAAAAAAAAI/AAAAAAAAAAA/5yBFONglXEg/s44-p-k-no-ns-nd/photo.jpg,OPERATIONAL,"{""lunes"": ""8:00-21:00"", ""martes"": ""8:00-21:00"", ""miércoles"": ""8:00-21:00"", ""jueves"": ""8:00-21:00"", ""viernes"": ""8:00-21:00"", ""sábado"": ""8:00-21:00"", ""domingo"": ""8:00-21:00""}",,,,,"{""Accesibilidad"": {""Acceso para sillas de ruedas"": true, ""Aparcamiento adaptado para sillas de ruedas"": true}}",,1,"https://www.google.com/maps/place/Cementerio+Jard%C3%ADn+de+Alcal%C3%A1+de+Henares/@40.4624211,-3.3631135999999997,14z/data=!4m8!1m2!2m1!1sCementerio+Jard%C3%ADn+de+Alcal%C3%A1+de+Henares!3m4!1s0xd4249105540a2db:0x9e2fa5e638693f33!8m2!3d40.4624211!4d-3.3631135999999997","https://www.google.com/maps/place/Cementerio+Jard%C3%ADn+de+Alcal%C3%A1+de+Henares/@40.4624211,-3.3631135999999997,13.99z/data=!4m16!1m7!3m6!1s0xd4249105540a2db:0x9e2fa5e638693f33!2sCementerio+Jard%C3%ADn+de+Alcal%C3%A1+de+Henares!8m2!3d40.4624211!4d-3.3631135999999997!16s%2Fg%2F11ckvg1dmb!3m7!1s0xd4249105540a2db:0x9e2fa5e638693f33!8m2!3d40.4624211!4d-3.3631135999999997!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJ26JAVRBJQg0RMz9pOOalL54,"1,14E+19","-7,05E+18",cementerio-jardin-de-alcala-de-henares,Comunidad de Madrid,,0,1,"Accesibilidad: Acceso para sillas de ruedas: Sí, Aparcamiento adaptado para sillas de ruedas: Sí",,,,
Incimasc,Cementerio de mascotas,+34 607 05 44 40,http://incimasc.com/,"C. Aceituneras, nave 26, 14500 Puente Genil, Córdoba","C. Aceituneras, nave 26",Puente Genil,,Córdoba,14500,37.3999606,-4.7562297,3.4,10,https://search.google.com/local/reviews?placeid=ChIJvY6K0O5CbQ0R5oMaQKfbH-0&q=*&authuser=0&hl=es&gl=ES,"{""1"": 4, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 6}",4,0,0,0,6,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gMMZk0LyAY--7zdG5ox1mQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=83.221924&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gMMZk0LyAY--7zdG5ox1mQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=83.221924&pitch=0&thumbfov=100,,OPERATIONAL,"{""lunes"": ""8:00-18:00"", ""martes"": ""8:00-18:00"", ""miércoles"": ""8:00-18:00"", ""jueves"": ""8:00-18:00"", ""viernes"": ""8:00-18:00"", ""sábado"": ""Cerrado"", ""domingo"": ""Cerrado""}",,,,,"{""Accesibilidad"": {""Acceso para sillas de ruedas"": true}}",,0,"https://www.google.com/maps/place/Incimasc/@37.3999606,-4.7562297,14z/data=!4m8!1m2!2m1!1sIncimasc!3m4!1s0xd6d42eed08a8ebd:0xed1fdba7401a83e6!8m2!3d37.3999606!4d-4.7562297","https://www.google.com/maps/place/Incimasc/@37.3999606,-4.7562297,13.99z/data=!4m16!1m7!3m6!1s0xd6d42eed08a8ebd:0xed1fdba7401a83e6!2sIncimasc!8m2!3d37.3999606!4d-4.7562297!16s%2Fg%2F11ckvg1dmb!3m7!1s0xd6d42eed08a8ebd:0xed1fdba7401a83e6!8m2!3d37.3999606!4d-4.7562297!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJvY6K0O5CbQ0R5oMaQKfbH-0,"1,71E+19","-1,36E+18",incimasc,Andalucía,,0,1,Accesibilidad: Acceso para sillas de ruedas: Sí,,,,
"Fune Mascotas Benidorm - Incinerar perros, gatos y otras mascotas",,+34 865 44 30 47,https://funemascotas.com/alicante/incineracion-mascotas-benidorm/,"C. Montevideo, 3A, 03502 Benidorm, Alicante","C. Montevideo, 3A",Benidorm,,Alicante,3502,38.5462692,-0.1426326,5,3,https://search.google.com/local/reviews?placeid=ChIJUwP0UdEFYg0R01ZXOdqqkqg&q=*&authuser=0&hl=es&gl=ES,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 3}",0,0,0,0,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fr1DBc8ihWyEg0gf1s-V8Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=60.851803&pitch=0&thumbfov=100,https://lh3.googleusercontent.com/p/AF1QipOuCQPCRXvWf3GAp0K0krSTz-4xMMzysUfvW1Zc=w1600-h1000-k-no,https://lh3.googleusercontent.com/-uxYasMk2ch8/AAAAAAAAAAI/AAAAAAAAAAA/pqwGza1XBKg/s44-p-k-no-ns-nd/photo.jpg,OPERATIONAL,"{""lunes"": ""Abierto 24 horas"", ""martes"": ""Abierto 24 horas"", ""miércoles"": ""Abierto 24 horas"", ""jueves"": ""Abierto 24 horas"", ""viernes"": ""Abierto 24 horas"", ""sábado"": ""Abierto 24 horas"", ""domingo"": ""Abierto 24 horas""}",,,,,"{""Accesibilidad"": {""Acceso para sillas de ruedas"": true}}",,1,"https://www.google.com/maps/place/Fune+Mascotas+Benidorm+-+Incinerar+perros%2C+gatos+y+otras+mascotas/@38.5462692,-0.1426326,14z/data=!4m8!1m2!2m1!1sFune+Mascotas+Benidorm+-+Incinerar+perros%2C+gatos+y+otras+mascotas!3m4!1s0xd6205d151f40353:0xa892aada395756d3!8m2!3d38.5462692!4d-0.1426326","https://www.google.com/maps/place/Fune+Mascotas+Benidorm+-+Incinerar+perros%2C+gatos+y+otras+mascotas/@38.5462692,-0.1426326,13.99z/data=!4m16!1m7!3m6!1s0xd6205d151f40353:0xa892aada395756d3!2sFune+Mascotas+Benidorm+-+Incinerar+perros%2C+gatos+y+otras+mascotas!8m2!3d38.5462692!4d-0.1426326!16s%2Fg%2F11ckvg1dmb!3m7!1s0xd6205d151f40353:0xa892aada395756d3!8m2!3d38.5462692!4d-0.1426326!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJUwP0UdEFYg0R01ZXOdqqkqg,"1,21E+19","-6,30E+18",fune-mascotas-benidorm--incinerar-perros-gatos-y-otras-mascotas,Comunidad Valenciana,,0,1,Accesibilidad: Acceso para sillas de ruedas: Sí,,,,
Funeraria Huella Amiga - Incinerar Mascota en Toledo,,+34 825 76 53 13,https://huellaamiga.net/toledo/incinerar-mascota-toledo/,"Av. de Francia, 10, 45005 Toledo","Av. de Francia, 10",Toledo,,Toledo,45005,39.8799113,-4.0285844,4.4,9,https://search.google.com/local/reviews?placeid=ChIJI4S9JmoLag0RZxuKhgDLBvk&q=*&authuser=0&hl=es&gl=ES,"{""1"": 1, ""2"": 0, ""3"": 0, ""4"": 1, ""5"": 7}",1,0,0,1,7,https://lh3.googleusercontent.com/p/AF1QipNA8Dl5es19Y8KNTWK_1cyI116QFzgOMH_TKYFc=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipNA8Dl5es19Y8KNTWK_1cyI116QFzgOMH_TKYFc=w1600-h1000-k-no,https://lh6.googleusercontent.com/-xp8RIDZC0Hs/AAAAAAAAAAI/AAAAAAAAAAA/W0A8VdCiOxM/s44-p-k-no-ns-nd/photo.jpg,OPERATIONAL,"{""lunes"": ""Abierto 24 horas"", ""martes"": ""Abierto 24 horas"", ""miércoles"": ""Abierto 24 horas"", ""jueves"": ""Abierto 24 horas"", ""viernes"": ""Abierto 24 horas"", ""sábado"": ""Abierto 24 horas"", ""domingo"": ""Abierto 24 horas""}",,,,,"{""Clientela"": {""Amigable con la comunidad LGTBI+"": true, ""Espacio seguro para personas transgénero"": true}, ""Other"": {""Amigable con la comunidad LGTBI+"": true}}",,1,"https://www.google.com/maps/place/Funeraria+Huella+Amiga+-+Incinerar+Mascota+en+Toledo/@39.879911299999996,-4.0285844,14z/data=!4m8!1m2!2m1!1sFuneraria+Huella+Amiga+-+Incinerar+Mascota+en+Toledo!3m4!1s0xd6a0b6a26bd8423:0xf906cb00868a1b67!8m2!3d39.879911299999996!4d-4.0285844","https://www.google.com/maps/place/Funeraria+Huella+Amiga+-+Incinerar+Mascota+en+Toledo/@39.879911299999996,-4.0285844,13.99z/data=!4m16!1m7!3m6!1s0xd6a0b6a26bd8423:0xf906cb00868a1b67!2sFuneraria+Huella+Amiga+-+Incinerar+Mascota+en+Toledo!8m2!3d39.879911299999996!4d-4.0285844!16s%2Fg%2F11ckvg1dmb!3m7!1s0xd6a0b6a26bd8423:0xf906cb00868a1b67!8m2!3d39.879911299999996!4d-4.0285844!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJI4S9JmoLag0RZxuKhgDLBvk,"1,79E+19","-5,02E+17",funeraria-huella-amiga--incinerar-mascota-en-toledo,Castilla-La Mancha,,0,1,"Clientela: Amigable con la comunidad LGTBI+: Sí, Espacio seguro para personas transgénero: Sí, Other: Amigable con la comunidad LGTBI+: Sí",,,,
Caelum Pets | Tanatorio y Crematorio de mascotas en Alicante,"Servicio de cremación, Serveis funeraris per a animals de companyia, Cementerio de mascotas, Tienda de productos para mascotas",+34 919 93 15 38,https://www.caelumpets.com/,"Av. Mare Nostrum, 20, 03007 Alacant, Alicante","Av. Mare Nostrum, 20",Alicante,,Alicante,3007,38.3408809,-0.5244979,4.9,17,https://search.google.com/local/reviews?placeid=ChIJM2TxqXU3Yg0RXh6Tx0MTy-M&q=*&authuser=0&hl=es&gl=ES,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 1, ""5"": 16}",0,0,0,1,16,https://lh3.googleusercontent.com/p/AF1QipOKFGhxPQQ3ZrXfcngZXVKt-TY8jNfTqwlxSr8k=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipOKFGhxPQQ3ZrXfcngZXVKt-TY8jNfTqwlxSr8k=w1600-h1000-k-no,https://lh3.googleusercontent.com/-l0d-TfB8POY/AAAAAAAAAAI/AAAAAAAAAAA/k8Hb2UAGfFE/s44-p-k-no-ns-nd/photo.jpg,OPERATIONAL,"{""lunes"": ""9:00-19:00"", ""martes"": ""9:00-19:00"", ""miércoles"": ""9:00-19:00"", ""jueves"": ""9:00-19:00"", ""viernes"": ""9:00-19:00"", ""sábado"": ""9:00-19:00"", ""domingo"": ""9:00-19:00""}",,,,,"{""Opciones de servicio"": {""Servicios en las instalaciones"": true, ""Ofrece asistencia en otros idiomas"": true}, ""Accesibilidad"": {""Acceso para sillas de ruedas"": true, ""Aseo adaptado para sillas de ruedas"": true, ""Asientos adaptados sillas de ruedas"": true, ""Bucle magnético asistencial"": false}, ""Servicios"": {""Aseos unisex"": true}, ""Clientela"": {""Amigable con la comunidad LGTBI+"": true, ""Espacio seguro para personas transgénero"": true}, ""Aparcamiento"": {""Aparcamiento en la calle gratuito"": true, ""Con aparcamiento propio"": true}, ""Other"": {""Amigable con la comunidad LGTBI+"": true}}",,1,"https://www.google.com/maps/place/Caelum+Pets+%7C+Tanatorio+y+Crematorio+de+mascotas+en+Alicante/@38.340880899999995,-0.5244979,14z/data=!4m8!1m2!2m1!1sCaelum+Pets+%7C+Tanatorio+y+Crematorio+de+mascotas+en+Alicante!3m4!1s0xd623775a9f16433:0xe3cb1343c7931e5e!8m2!3d38.340880899999995!4d-0.5244979","https://www.google.com/maps/place/Caelum+Pets+%7C+Tanatorio+y+Crematorio+de+mascotas+en+Alicante/@38.340880899999995,-0.5244979,13.99z/data=!4m16!1m7!3m6!1s0xd623775a9f16433:0xe3cb1343c7931e5e!2sCaelum+Pets+%7C+Tanatorio+y+Crematorio+de+mascotas+en+Alicante!8m2!3d38.340880899999995!4d-0.5244979!16s%2Fg%2F11ckvg1dmb!3m7!1s0xd623775a9f16433:0xe3cb1343c7931e5e!8m2!3d38.340880899999995!4d-0.5244979!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJM2TxqXU3Yg0RXh6Tx0MTy-M,"1,64E+19","-2,03E+18",caelum-pets-tanatorio-y-crematorio-de-mascotas-en-alicante,Comunidad Valenciana,,0,1,"Opciones de servicio: Servicios en las instalaciones: Sí, Ofrece asistencia en otros idiomas: Sí, Accesibilidad: Acceso para sillas de ruedas: Sí, Aseo adaptado para sillas de ruedas: Sí, Asientos adaptados sillas de ruedas: Sí, Bucle magnético asistencial: No, Servicios: Aseos unisex: Sí, Clientela: Amigable con la comunidad LGTBI+: Sí, Espacio seguro para personas transgénero: Sí, Aparcamiento: Aparcamiento en la calle gratuito: Sí, Con aparcamiento propio: Sí, Other: Amigable con la comunidad LGTBI+: Sí",,,,
The Pet's Paradise,Servicio de cremación,+34 604 93 04 10,http://www.thepetsparadise.es/,"C. Albañiles, 76, 16003 Cuenca","C. Albañiles, 76",Cuenca,,Cuenca,16003,40.0525281,-2.1471985,5,14,https://search.google.com/local/reviews?placeid=ChIJv4JJdMl7v68RM-EpaFDJXvQ&q=*&authuser=0&hl=es&gl=ES,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 14}",0,0,0,0,14,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A8Dr6q9fLxUbXEciESlvxw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=179.34117&pitch=0&thumbfov=100,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxQ8_FjacnpZS6lcEX0y3FtrK04Hwc-qjEdLk1VtcnVO28UXdHtmARmM6jMgOvWk1AalGIZlOdeXchOpe5N_oFRHyVMn075ffRrKXjZDTFUuVMiCADKDuZ7Jlxl7lQ6rgIhia8=w1600-h1000-k-no,https://lh5.googleusercontent.com/-O-97BpPJ3QI/AAAAAAAAAAI/AAAAAAAAAAA/G0pVdMzdGlU/s44-p-k-no-ns-nd/photo.jpg,OPERATIONAL,"{""lunes"": ""10:00-14:00"", ""martes"": ""10:00-14:00"", ""miércoles"": ""10:00-14:00"", ""jueves"": ""10:00-14:00"", ""viernes"": ""10:00-14:00"", ""sábado"": ""Cerrado"", ""domingo"": ""Cerrado""}",,,,,"{""Accesibilidad"": {""Acceso para sillas de ruedas"": true}}",,1,"https://www.google.com/maps/place/The+Pet%27s+Paradise/@40.052528099999996,-2.1471985,14z/data=!4m8!1m2!2m1!1sThe+Pet%27s+Paradise!3m4!1s0xafbf7bc9744982bf:0xf45ec9506829e133!8m2!3d40.052528099999996!4d-2.1471985","https://www.google.com/maps/place/The+Pet%27s+Paradise/@40.052528099999996,-2.1471985,13.99z/data=!4m16!1m7!3m6!1s0xafbf7bc9744982bf:0xf45ec9506829e133!2sThe+Pet%27s+Paradise!8m2!3d40.052528099999996!4d-2.1471985!16s%2Fg%2F11ckvg1dmb!3m7!1s0xafbf7bc9744982bf:0xf45ec9506829e133!8m2!3d40.052528099999996!4d-2.1471985!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJv4JJdMl7v68RM-EpaFDJXvQ,"1,76E+19","-8,38E+17",the-pet's-paradise,Castilla-La Mancha,,0,1,Accesibilidad: Acceso para sillas de ruedas: Sí,,,,
"Fune Mascotas Alicante - Incinerar perros, gatos y otras mascotas",,+34 865 44 30 47,https://funemascotas.com/alicante/incineracion-mascotas-alicante/,"Calle del Dr. Bergez, 81, 03012 Alicante","Calle del Dr. Bergez, 81",Alicante,,Alicante,3012,38.3615224,-0.4776412,4.7,7,https://search.google.com/local/reviews?placeid=ChIJV0bvm8s3Yg0R4GOfto1t2bA&q=*&authuser=0&hl=es&gl=ES,"{""1"": 0, ""2"": 0, ""3"": 1, ""4"": 0, ""5"": 6}",0,0,1,0,6,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AbHm3rPDklbTgTs0sOkN1g&cb_client=search.gws-prod.gps&w=800&h=500&yaw=314.99518&pitch=0&thumbfov=100,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxuosbodiAq2k_Wtad9eG5EkeINMwouO2bJHo1pT5_S28dncqgUSwNmjyN5EthD9xyIHp8PZcSAv1K5FW814NEDNOc0ilssjSqh-XQeBSJKKAY6-VjIZmM9oWYQKObr488q54BMZCNGhhFH=w1600-h1000-k-no,https://lh4.googleusercontent.com/-7gVNTb1Os3I/AAAAAAAAAAI/AAAAAAAAAAA/lbDoXmTXnZ0/s44-p-k-no-ns-nd/photo.jpg,OPERATIONAL,"{""lunes"": ""Abierto 24 horas"", ""martes"": ""Abierto 24 horas"", ""miércoles"": ""Abierto 24 horas"", ""jueves"": ""Abierto 24 horas"", ""viernes"": ""Abierto 24 horas"", ""sábado"": ""Abierto 24 horas"", ""domingo"": ""Abierto 24 horas""}",,,,,,,1,"https://www.google.com/maps/place/Fune+Mascotas+Alicante+-+Incinerar+perros%2C+gatos+y+otras+mascotas/@38.3615224,-0.4776412,14z/data=!4m8!1m2!2m1!1sFune+Mascotas+Alicante+-+Incinerar+perros%2C+gatos+y+otras+mascotas!3m4!1s0xd6237cb9bef4657:0xb0d96d8db69f63e0!8m2!3d38.3615224!4d-0.4776412","https://www.google.com/maps/place/Fune+Mascotas+Alicante+-+Incinerar+perros%2C+gatos+y+otras+mascotas/@38.3615224,-0.4776412,13.99z/data=!4m16!1m7!3m6!1s0xd6237cb9bef4657:0xb0d96d8db69f63e0!2sFune+Mascotas+Alicante+-+Incinerar+perros%2C+gatos+y+otras+mascotas!8m2!3d38.3615224!4d-0.4776412!16s%2Fg%2F11ckvg1dmb!3m7!1s0xd6237cb9bef4657:0xb0d96d8db69f63e0!8m2!3d38.3615224!4d-0.4776412!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJV0bvm8s3Yg0R4GOfto1t2bA,"1,27E+19","-5,70E+18",fune-mascotas-alicante--incinerar-perros-gatos-y-otras-mascotas,Comunidad Valenciana,,0,1,,,,,
Funeraria Huella Amiga - Incinerar Mascota en Valencia,Serveis funeraris per a animals de companyia,+34 960 73 04 03,https://huellaamiga.net/valencia/incinerar-mascota-valencia/,"C/ de Ciril Amorós, 28, L'Eixample, 46004 València, Valencia","C/ de Ciril Amorós, 28",Valencia,Ensanche,Valencia,46004,39.4669395,-0.3721935,5,6,https://search.google.com/local/reviews?placeid=ChIJqxN4UfFJYA0RqdlkO-Hfpog&q=*&authuser=0&hl=es&gl=ES,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 6}",0,0,0,0,6,https://lh3.googleusercontent.com/p/AF1QipPnM1vJ6mChZfyDUfHEq8b2IzvqGBuf0ZLoOyVE=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipPnM1vJ6mChZfyDUfHEq8b2IzvqGBuf0ZLoOyVE=w1600-h1000-k-no,https://lh5.googleusercontent.com/-OoDB9DVLQfo/AAAAAAAAAAI/AAAAAAAAAAA/tKxGTgCx-ac/s44-p-k-no-ns-nd/photo.jpg,OPERATIONAL,"{""lunes"": ""Abierto 24 horas"", ""martes"": ""Abierto 24 horas"", ""miércoles"": ""Abierto 24 horas"", ""jueves"": ""Abierto 24 horas"", ""viernes"": ""Abierto 24 horas"", ""sábado"": ""Abierto 24 horas"", ""domingo"": ""Abierto 24 horas""}",,,,,"{""Accesibilidad"": {""Acceso para sillas de ruedas"": true}}",,1,"https://www.google.com/maps/place/Funeraria+Huella+Amiga+-+Incinerar+Mascota+en+Valencia/@39.466939499999995,-0.3721935,14z/data=!4m8!1m2!2m1!1sFuneraria+Huella+Amiga+-+Incinerar+Mascota+en+Valencia!3m4!1s0xd6049f1517813ab:0x88a6dfe13b64d9a9!8m2!3d39.466939499999995!4d-0.3721935","https://www.google.com/maps/place/Funeraria+Huella+Amiga+-+Incinerar+Mascota+en+Valencia/@39.466939499999995,-0.3721935,13.99z/data=!4m16!1m7!3m6!1s0xd6049f1517813ab:0x88a6dfe13b64d9a9!2sFuneraria+Huella+Amiga+-+Incinerar+Mascota+en+Valencia!8m2!3d39.466939499999995!4d-0.3721935!16s%2Fg%2F11ckvg1dmb!3m7!1s0xd6049f1517813ab:0x88a6dfe13b64d9a9!8m2!3d39.466939499999995!4d-0.3721935!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJqxN4UfFJYA0RqdlkO-Hfpog,"9,85E+18","-8,60E+18",funeraria-huella-amiga--incinerar-mascota-en-valencia,Comunidad Valenciana,,0,1,Accesibilidad: Acceso para sillas de ruedas: Sí,,,,
